  0.12944173812866211      -0.47111368179321289       -6.1471462249755859E-003   9.1991950114485697       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.31278967857360840       -5.5007219314575195E-002  0.49481892585754395        8.6118453449743235       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.42190575599670410       -2.6101350784301758E-002  0.31755924224853516        8.6457344633607320       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.22158741950988770       0.22134613990783691       0.16687202453613281        8.7873349256126865       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.37888884544372559        1.7132043838500977E-002  -5.9661388397216797E-002   9.5106764853676822      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
  0.27469563484191895      -0.18865919113159180       0.20677709579467773        8.3508131102404555       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.30360913276672363      -0.23732352256774902       0.30385565757751465        7.2031973513712986       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -9.7894430160522461E-002 -0.30769324302673340      -0.39814281463623047        8.2493185418570754       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.41628217697143555       0.45586252212524414      -0.31839537620544434        6.2015392801346101       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.27026486396789551      -0.33872604370117188        3.3153533935546875E-002   8.7492732961348985       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.21148014068603516       0.34995436668395996      -0.31400203704833984        7.1792145540462338       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.43076395988464355       0.15183281898498535      -0.14429593086242676        8.7050655671491377       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.17831063270568848       0.13413763046264648       0.45396184921264648        8.6011685481158189       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.26085281372070312      -0.15187668800354004       0.41092562675476074        7.8852806132845332       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.42987251281738281      -0.13085412979125977      -0.26457405090332031        8.0780945232741281       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.30687093734741211      -0.41867852210998535       0.27331161499023438        6.6771855582806134       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.44816684722900391      -0.33885502815246582      -0.13324046134948730        7.7141444094421763       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.36904239654541016      -0.49246644973754883       0.11893057823181152        7.8578703905553793       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.13145041465759277      -0.28365707397460938      -0.42337632179260254        7.9641373060223026       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.31600713729858398       0.13392734527587891       -8.2484722137451172E-002   9.0972958781231483       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.32041668891906738      -0.23957967758178711       0.38636445999145508        6.8636050180779788       -1.4496950303574830E-003  -1.4496950303574830E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.37232637405395508       0.31433391571044922        1.4009475708007812E-002   8.7536407474578333       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.45931267738342285      -0.33050894737243652       0.13727331161499023        7.7097957329740021       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.15259242057800293      -0.37898659706115723       0.37256932258605957        7.4597680466857588       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.22662162780761719       0.17273736000061035       0.20046949386596680        8.8604581773306634       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.29441237449645996       0.19082689285278320       0.23042654991149902        8.0460566771083428       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.21796464920043945      -0.33094906806945801      -0.26061010360717773        7.4659387161581288       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -7.3187828063964844E-002  -6.5396785736083984E-002 -0.12328147888183594        8.9461021329227819      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
   9.4473361968994141E-003 -0.21709847450256348       0.22994828224182129        9.3791195910792666      -0.14967530103360505      -0.14967530103360505     	              * E(2) is                  -0.149675301034 a.u.  *
 -0.25807213783264160      -0.41608643531799316      -0.16415429115295410        7.7780202713138289       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
   5.9785842895507812E-002 -0.17606282234191895       -8.4988117218017578E-002   9.2566817787292592      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
 -0.39523601531982422       0.27061557769775391       0.23926830291748047        7.0961236676852915       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.38299894332885742        6.4687252044677734E-002  0.20265650749206543        8.6529759290285995       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   5.0071239471435547E-002 -0.45092868804931641       0.24271416664123535        8.5774013928090476       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.29914879798889160      -0.20314073562622070      -0.18440842628479004        8.2914288338405768       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.34917807579040527       0.36566209793090820      -0.31376361846923828        6.3920755430696774       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.42506384849548340       -4.5902013778686523E-002 -0.47268462181091309        8.6797351744361464       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.40913939476013184      -0.40564274787902832       0.36366748809814453        6.0565610200018591       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.16166257858276367        6.6375494003295898E-002 -0.42334270477294922        8.7661141079451710       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.11743426322937012       0.28594875335693359       -5.7605743408203125E-002   9.2922272911342034      -0.14967530103360507      -0.14967530103360507     	              * E(2) is                  -0.149675301034 a.u.  *
 -0.17871642112731934       0.31350374221801758        6.0821771621704102E-002   8.9520033687733225       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.23448610305786133        1.0052919387817383E-002  -3.9875507354736328E-002   9.4636987421595187      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
 -0.18725728988647461      -0.23161745071411133       0.20786356925964355        8.6310569260759173       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.43503737449645996       0.33066654205322266      -0.48620820045471191        6.1999754032801695       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.30007410049438477       0.34780025482177734       0.47986769676208496        6.4328137897368984       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.13678622245788574       -3.2756805419921875E-002  0.45760369300842285        9.0202126908580809       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  -5.4544210433959961E-002  0.27720379829406738       -3.2320261001586914E-002   9.3828787691033213      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
 -0.20581698417663574      -0.16425871849060059       0.30712532997131348        8.4204126019183789       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.14295291900634766       0.39234352111816406       0.11827063560485840        8.7850110939483663       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.22283220291137695      -0.13779568672180176        7.0509910583496094E-002   9.3835235939678334      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
   6.3397645950317383E-002 -0.47235584259033203       0.11887550354003906        9.0370844895282012       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  -5.6668043136596680E-002 -0.41789579391479492       0.42664432525634766        8.4973054840322675       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.38528847694396973       0.45665478706359863        4.2581558227539062E-004   8.9441575535497542       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.15914368629455566      -0.26867842674255371       0.32385921478271484        7.9607259648241788       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.10290145874023438       0.46573734283447266      -0.35066366195678711        8.0411014693158691       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.39802598953247070      -0.37627124786376953        9.7014904022216797E-003   8.8686111031509185       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
   5.5136680603027344E-002 -0.31687355041503906       0.30839180946350098        8.7554945460460232       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.14197754859924316       0.21710252761840820      -0.15645885467529297        9.5013956497540839       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.39790248870849609      -0.44993829727172852      -0.11110711097717285        7.8336482971972936       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.37542676925659180       0.20282220840454102      -0.16606569290161133        8.2092530182099921       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -6.5072774887084961E-002  0.32263493537902832      -0.47297549247741699        8.5486058579608262       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.29849147796630859       0.25504612922668457      -0.43805670738220215        6.8256160669207899       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.41795349121093750       0.45568156242370605      -0.35789895057678223        6.0698610301667886       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.20643258094787598       0.48910903930664062       0.45736861228942871        6.9486100073820927       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  -2.2118091583251953E-003 -0.17236232757568359       0.10953259468078613        9.2551367254551486      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
  -8.4259986877441406E-002 -0.15541267395019531       -2.0213603973388672E-002   9.0711458542758692      -0.23912724260770787      -0.23912724260770787     	              * E(2) is                  -0.239127242608 a.u.  *
  0.27036070823669434       -4.4033288955688477E-002  -6.4611673355102539E-002   9.3715425733917677      -0.14967530103360499      -0.14967530103360499     	              * E(2) is                  -0.149675301034 a.u.  *
   7.2297811508178711E-002  0.11330604553222656       0.33594059944152832        9.1692265298031685       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.15702652931213379       0.14766144752502441      -0.25061082839965820        9.2602167456672007       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
  -1.2387514114379883E-002 -0.19412064552307129       0.41533041000366211        8.8452319979768070       -7.0619729562370517E-002  -7.0619729562370517E-002	              * E(2) is                  -0.070619729562 a.u.  *
  0.45997667312622070      -0.16900300979614258      -0.43000650405883789        7.2145256208805320       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
 -0.11760711669921875       0.37880468368530273      -0.42670059204101562        7.7786926676365775       -1.4496950303574832E-003  -1.4496950303574832E-003	              * E(2) is                  -0.001449695030 a.u.  *
  0.44632744789123535       0.42875027656555176        6.6487789154052734E-003   9.0967917637068041       -7.0619729562370531E-002  -7.0619729562370531E-002	              * E(2) is                  -0.070619729562 a.u.  *
 -0.25007128715515137        5.2136898040771484E-002  0.26672005653381348        9.0303175247070122       -7.0619729562370545E-002  -7.0619729562370545E-002	              * E(2) is                  -0.070619729562 a.u.  *
